pick_name,slug,format,date,value
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-22,6433
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-23,6444
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-24,6423
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-25,6448
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-26,6438
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-27,6426
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-28,6439
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-29,6434
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-30,6435
2026 Early 1st,2026-early-1st-1527,1QB,2024-10-31,6422
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-01,6395
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-02,6402
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-03,6387
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-04,6366
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-05,6341
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-06,6311
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-07,6306
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-08,6267
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-09,6277
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-10,6277
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-11,6253
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-12,6257
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-13,6262
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-14,6246
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-15,6225
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-16,6239
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-17,6248
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-18,6243
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-19,6277
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-20,6265
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-21,6240
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-22,6227
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-23,6203
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-24,6204
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-25,6208
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-26,6208
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-27,6213
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-28,6216
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-29,6210
2026 Early 1st,2026-early-1st-1527,1QB,2024-11-30,6217
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-01,6228
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-02,6228
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-03,6249
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-04,6264
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-05,6255
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-06,6274
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-07,6275
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-08,6281
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-09,6279
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-10,6297
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-11,6307
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-12,6303
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-13,6292
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-14,6296
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-15,6305
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-16,6304
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-17,6290
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-18,6293
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-19,6292
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-20,6284
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-21,6276
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-22,6271
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-23,6274
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-24,6280
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-25,6297
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-26,6300
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-27,6306
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-28,6311
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-29,6323
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-30,6324
2026 Early 1st,2026-early-1st-1527,1QB,2024-12-31,6319
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-01,6330
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-02,6308
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-03,6304
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-04,6308
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-05,6296
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-06,6282
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-07,6274
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-08,6293
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-09,6294
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-10,6299
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-11,6290
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-12,6311
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-13,6311
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-14,6323
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-15,6327
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-16,6317
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-17,6319
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-18,6318
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-19,6322
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-20,6329
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-21,6337
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-22,6309
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-23,6312
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-24,6308
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-25,6300
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-26,6301
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-27,6314
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-28,6314
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-29,6302
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-30,6308
2026 Early 1st,2026-early-1st-1527,1QB,2025-01-31,6304
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-01,6310
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-02,6311
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-03,6315
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-04,6319
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-05,6320
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-06,6330
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-07,6325
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-08,6329
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-09,6336
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-10,6332
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-11,6329
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-12,6337
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-13,6323
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-14,6317
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-15,6317
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-16,6328
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-17,6325
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-18,6340
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-19,6339
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-20,6355
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-21,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-22,6343
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-23,6343
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-24,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-25,6343
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-26,6357
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-27,6355
2026 Early 1st,2026-early-1st-1527,1QB,2025-02-28,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-01,6348
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-02,6331
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-03,6319
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-04,6300
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-05,6322
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-06,6311
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-07,6307
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-08,6284
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-09,6274
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-10,6295
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-11,6302
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-12,6297
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-13,6310
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-14,6312
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-15,6318
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-16,6317
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-17,6322
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-18,6317
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-19,6307
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-20,6318
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-21,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-22,6350
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-23,6356
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-24,6350
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-25,6362
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-26,6362
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-27,6361
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-28,6366
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-29,6352
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-30,6358
2026 Early 1st,2026-early-1st-1527,1QB,2025-03-31,6362
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-01,6354
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-02,6348
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-03,6343
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-04,6349
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-05,6351
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-06,6359
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-07,6372
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-08,6375
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-09,6354
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-10,6356
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-11,6356
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-12,6358
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-13,6365
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-14,6353
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-15,6363
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-16,6359
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-17,6360
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-18,6376
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-19,6389
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-20,6396
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-21,6392
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-22,6381
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-23,6383
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-24,6378
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-25,6369
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-26,6321
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-27,6351
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-28,6322
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-29,6299
2026 Early 1st,2026-early-1st-1527,1QB,2025-04-30,6341
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-01,6338
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-02,6335
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-03,6344
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-04,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-05,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-06,6340
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-07,6328
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-08,6325
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-09,6325
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-10,6321
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-11,6313
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-12,6322
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-13,6316
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-14,6344
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-15,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-16,6340
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-17,6332
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-18,6338
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-19,6347
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-20,6352
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-21,6355
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-22,6345
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-23,6356
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-24,6358
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-25,6338
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-26,6349
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-27,6341
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-28,6345
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-29,6328
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-30,6358
2026 Early 1st,2026-early-1st-1527,1QB,2025-05-31,6351
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-01,6355
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-02,6354
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-03,6339
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-04,6355
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-05,6353
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-06,6343
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-07,6361
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-08,6329
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-09,6350
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-10,6365
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-11,6378
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-12,6370
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-13,6352
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-14,6356
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-15,6362
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-16,6356
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-17,6344
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-18,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-19,6334
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-20,6325
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-21,6313
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-22,6312
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-23,6323
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-24,6324
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-25,6334
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-26,6329
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-27,6322
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-28,6319
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-29,6328
2026 Early 1st,2026-early-1st-1527,1QB,2025-06-30,6347
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-01,6349
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-02,6352
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-03,6334
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-04,6349
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-05,6355
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-06,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-07,6331
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-08,6348
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-09,6344
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-10,6351
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-11,6335
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-12,6335
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-13,6345
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-14,6339
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-15,6345
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-16,6331
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-17,6335
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-18,6322
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-19,6329
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-20,6340
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-21,6343
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-22,6339
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-23,6341
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-24,6332
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-25,6326
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-26,6329
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-27,6329
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-28,6313
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-29,6305
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-30,6302
2026 Early 1st,2026-early-1st-1527,1QB,2025-07-31,6286
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-01,6284
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-02,6252
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-03,6265
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-04,6288
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-05,6292
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-06,6267
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-07,6334
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-08,6316
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-09,6314
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-10,6303
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-11,6279
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-12,6263
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-13,6246
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-16,6241
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-17,6247
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-18,6250
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-19,6266
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-20,6270
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-21,6278
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-22,6280
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-23,6288
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-24,6299
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-25,6291
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-26,6300
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-27,6294
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-28,6297
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-29,6292
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-30,6300
2026 Early 1st,2026-early-1st-1527,1QB,2025-08-31,6297
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-01,6280
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-02,6281
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-03,6314
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-04,6317
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-05,6308
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-06,6330
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-07,6351
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-08,6354
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-09,6345
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-10,6339
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-11,6324
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-12,6328
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-13,6328
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-14,6330
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-15,6342
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-16,6363
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-17,6363
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-18,6364
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-19,6386
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-20,6347
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-21,6336
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-22,6357
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-23,6351
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-24,6352
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-25,6380
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-26,6373
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-27,6376
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-28,6373
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-29,6374
2026 Early 1st,2026-early-1st-1527,1QB,2025-09-30,6377
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-01,6358
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-02,6366
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-03,6365
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-04,6372
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-05,6353
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-06,6349
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-07,6347
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-08,6350
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-09,6348
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-10,6353
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-11,6352
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-12,6352
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-13,6349
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-14,6353
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-15,6344
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-16,6346
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-17,6333
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-18,6333
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-19,6324
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-20,6318
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-21,6333
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-22,6351
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-23,6339
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-24,6337
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-25,6342
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-26,6353
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-27,6347
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-28,6359
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-29,6367
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-30,6386
2026 Early 1st,2026-early-1st-1527,1QB,2025-10-31,6389
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-01,6403
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-02,6396
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-03,6391
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-04,6389
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-05,6399
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-06,6430
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-07,6409
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-08,6390
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-09,6386
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-10,6393
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-11,6408
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-12,6429
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-13,6421
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-14,6401
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-15,6409
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-16,6420
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-17,6425
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-18,6441
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-19,6444
2026 Early 1st,2026-early-1st-1527,1QB,2025-11-20,6409
